,Unnamed: 0,Date,temp,pH,Ox,Dao,Zhuodu,Yandu,Andan,Zonglin,Zongdan
1822,1822.0,45426.0,23.0,8.28,8.88,283.8,1.2,1.54,0.032,0.005,1.06
1823,1823.0,45426.0,21.3,8.71,11.61,2793.0,14.7,4.32,0.049,0.079,1.62
1824,1824.0,45426.0,23.3,8.28,8.68,271.8,5.4,1.87,0.025,0.005,0.94
1825,1825.0,45426.0,22.6,8.23,10.01,914.9,16.6,6.31,0.069,0.09,4.08
1826,1826.0,45426.0,21.9,8.9,5.3,851.7,12.6,6.65,0.109,0.016,2.38
1827,1827.0,45426.0,19.5,8.38,6.35,3916.4,42.1,2.46,0.129,0.079,4.44
1828,1828.0,45426.0,21.9,9.35,11.32,25064.1,17.1,11.5,0.229,0.122,1.77
1829,1829.0,45426.0,21.3,8.59,11.52,8293.7,101.3,6.06,0.141,0.097,1.33
1830,1830.0,45426.0,23.0,8.36,15.3,37215.7,91.5,9.22,0.025,0.136,2.07
1831,1831.0,45426.0,22.7,8.22,6.55,4138.7,44.5,7.96,0.04,0.123,1.53
1832,1832.0,45426.0,22.9,8.33,8.95,2771.8,50.1,6.79,0.21,0.132,3.43
1834,1834.0,45426.0,19.5,8.31,11.11,1387.9,30.5,5.48,0.025,0.094,3.81
1835,1835.0,45426.0,20.6,8.78,10.68,528.2,3.3,1.4,0.025,0.018,1.75
1836,1836.0,45426.0,20.7,8.42,8.71,519.7,5.8,2.6,0.025,0.023,1.35
1837,1837.0,45426.0,14.9,8.27,10.71,638.0,5.2,2.33,0.025,0.015,3.2
1838,1838.0,45426.0,23.3,8.43,10.53,805.4,7.9,2.78,0.031,0.032,8.71
1839,1839.0,45426.0,16.8,8.71,10.95,644.2,3.1,1.92,0.025,0.014,3.13
1841,1841.0,45426.0,23.8,8.24,10.57,646.4,101.6,2.39,0.025,0.056,3.17
1842,1842.0,45426.0,21.9,7.94,5.55,1100.8,68.3,0.65,0.03,0.03,3.98
1843,1843.0,45426.0,20.8,8.02,6.29,956.9,23.8,1.52,0.374,0.036,7.09
1844,1844.0,45426.0,22.0,8.43,10.59,397.1,21.6,1.83,0.025,0.011,1.99
1845,1845.0,45426.0,20.8,8.13,3.29,1299.9,15.2,6.56,0.077,0.154,7.15
1846,1846.0,45426.0,17.2,8.75,12.43,598.7,0.6,2.08,0.025,0.005,3.44
1847,1847.0,45426.0,23.3,8.93,13.74,680.9,11.6,2.92,0.031,0.047,1.03
1848,1848.0,45426.0,20.8,9.18,3.66,1236.6,8.2,7.8,0.05,0.636,1.12
1849,1849.0,45426.0,21.8,8.05,7.5,568.3,8.7,2.22,0.077,0.038,2.72
1850,1850.0,45426.0,22.3,8.0,10.02,20682.6,1.4,2.79,0.033,0.028,1.18
1851,1851.0,45426.0,22.2,9.44,16.92,929.7,22.6,4.14,0.033,0.035,2.72
1852,1852.0,45426.0,20.4,8.31,8.72,466.4,0.9,0.8,0.025,0.014,2.02
1853,1853.0,45426.0,21.4,8.94,14.16,693.2,8.9,3.6,0.025,0.019,0.83
1854,1854.0,45426.0,21.4,8.25,8.41,772.9,24.3,3.96,0.119,0.074,1.39
1855,1855.0,45426.0,24.0,8.6,10.92,25462.4,7.4,13.68,0.837,0.047,2.82
1856,1856.0,45426.0,22.4,9.31,11.94,3204.0,135.4,8.22,0.086,0.123,1.75
1857,1857.0,45426.0,25.1,6.89,11.28,43097.3,10.8,4.15,0.824,0.005,1.62
1858,1858.0,45426.0,19.6,8.75,12.03,570.2,11.3,0.25,0.025,0.013,3.85
1859,1859.0,45426.0,23.8,8.62,9.68,540.4,4.3,0.83,0.025,0.005,4.18
1860,1860.0,45426.0,24.9,8.99,16.54,761.5,32.1,3.54,0.025,0.073,2.54
1861,1861.0,45426.0,25.2,7.68,6.03,951.6,43.6,5.41,0.317,0.114,4.81
1862,1862.0,45426.0,24.9,8.12,7.95,789.4,22.9,3.72,0.201,0.106,6.01
1863,1863.0,45426.0,26.5,8.38,15.47,618.3,3.9,2.97,0.025,0.016,4.29
1864,1864.0,45426.0,21.4,8.07,10.16,597.6,10.5,0.67,0.025,0.023,5.86
1865,1865.0,45426.0,18.1,8.26,10.48,535.5,37.8,1.19,0.025,0.027,3.56
1866,1866.0,45426.0,17.8,8.74,9.22,1211.2,59.7,4.48,0.025,0.065,1.76
1867,1867.0,45426.0,21.1,8.43,8.53,1267.6,51.7,3.91,0.151,0.091,1.84
1868,1868.0,45426.0,18.1,8.75,12.96,817.4,11.0,1.8,0.025,0.043,4.07
1869,1869.0,45426.0,17.6,8.73,13.42,680.7,1.7,1.45,0.025,0.014,1.87
1870,1870.0,45426.0,21.5,8.55,13.3,411.0,5.8,1.5,0.025,0.005,1.35
1871,1871.0,45426.0,15.4,8.4,8.93,376.7,174.3,9.96,0.025,0.071,4.4
1872,1872.0,45426.0,20.8,8.2,16.32,896.3,2.5,0.94,0.025,0.005,1.17
1873,1873.0,45426.0,20.2,8.26,9.38,558.8,43.9,4.5,0.025,0.115,3.66
1874,1874.0,45426.0,18.4,8.3,9.28,1338.6,5.7,1.47,0.025,0.018,1.56
1875,1875.0,45426.0,14.6,8.39,9.11,323.0,137.7,8.26,0.025,0.124,1.57
1876,1876.0,45426.0,19.1,8.13,8.21,545.2,87.0,6.19,0.091,0.133,5.05
1877,1877.0,45426.0,18.9,8.57,17.66,773.0,14.2,1.44,0.025,0.029,5.31
1878,1878.0,45426.0,19.0,8.24,16.62,667.5,2.2,1.36,0.025,0.005,4.35
1879,1879.0,45426.0,15.8,8.28,10.26,623.4,41.6,6.54,0.193,0.138,3.62
1880,1880.0,45426.0,21.6,8.33,12.93,735.8,16.3,1.54,0.025,0.034,3.51
1881,1881.0,45426.0,18.0,8.95,24.02,479.4,4.6,1.43,0.025,0.022,4.08
1882,1882.0,45426.0,24.0,9.35,11.05,2940.6,23.3,7.06,0.025,0.091,0.8
1885,1885.0,45426.0,23.3,8.47,10.26,2216.1,40.4,5.63,0.036,0.093,0.86
1886,1886.0,45426.0,21.8,8.65,10.06,2834.4,33.5,5.64,0.025,0.062,0.72
1887,1887.0,45426.0,23.2,9.38,11.06,1270.6,21.5,5.77,0.044,0.054,1.26
1888,1888.0,45426.0,22.8,8.28,28.25,1007.2,10.6,6.05,0.048,0.121,5.38
1889,1889.0,45426.0,22.8,8.44,27.23,953.2,13.3,5.06,0.034,0.1,5.52
1890,1890.0,45426.0,25.4,8.26,9.77,1787.5,23.2,6.44,0.377,0.071,2.46
1891,1891.0,45426.0,24.4,9.02,22.82,703.2,6.2,5.37,0.035,0.066,3.15
1892,1892.0,45426.0,22.0,7.76,3.43,991.8,1.2,5.62,0.053,0.083,0.93
1893,1893.0,45426.0,23.5,8.47,8.05,881.3,16.4,4.73,0.071,0.055,1.08
1894,1894.0,45426.0,23.1,8.73,7.78,1472.4,33.2,6.18,0.038,0.041,0.8
1895,1895.0,45426.0,24.3,8.91,8.44,348.5,6.5,1.6,0.025,0.011,2.01
1896,1896.0,45426.0,24.9,8.0,7.62,911.2,10.0,3.25,0.066,0.021,4.76
1897,1897.0,45426.0,24.0,7.85,8.04,1147.4,11.3,4.96,0.026,0.042,7.66
1899,1899.0,45426.0,23.0,8.67,11.71,638.4,2.4,4.3,0.025,0.03,1.82
1900,1900.0,45426.0,23.4,8.4,10.28,906.2,28.4,4.07,0.025,0.018,0.49
1901,1901.0,45426.0,22.9,8.45,9.35,916.2,4.1,4.49,0.025,0.021,0.4
1902,1902.0,45426.0,24.3,7.93,8.15,685.8,4.7,5.35,0.025,0.023,0.47
1903,1903.0,45426.0,19.9,8.47,11.6,1571.6,10.8,6.31,0.087,0.141,5.45
1904,1904.0,45426.0,18.5,8.44,11.44,746.5,10.3,1.58,0.025,0.005,2.37
1906,1906.0,45426.0,15.0,8.49,14.45,939.9,28.3,2.36,0.026,0.058,7.14
1907,1907.0,45426.0,17.7,8.33,9.33,576.5,119.7,3.92,0.025,0.155,6.66
1908,1908.0,45426.0,18.4,8.52,8.2,1290.4,13.0,4.37,0.025,0.067,1.59
1909,1909.0,45426.0,18.1,8.49,10.08,1118.5,246.4,6.18,0.025,0.181,4.51
1910,1910.0,45426.0,19.2,8.29,7.51,997.0,322.8,5.44,0.025,0.191,2.5
1911,1911.0,45426.0,18.5,7.96,8.94,1502.7,13.1,4.26,0.025,0.099,0.83
1912,1912.0,45426.0,21.5,8.13,10.61,515.1,42.1,2.21,0.025,0.029,3.73
1913,1913.0,45426.0,22.8,8.37,23.37,2227.7,2.6,4.7,0.053,0.165,6.4
1914,1914.0,45426.0,22.0,8.4,8.8,739.5,13.9,2.7,0.025,0.032,3.59
1915,1915.0,45426.0,20.9,7.6,3.05,664.0,36.2,7.48,0.246,0.093,1.52
1916,1916.0,45426.0,13.8,7.82,10.29,719.8,4.9,2.51,0.048,0.023,1.25
1917,1917.0,45426.0,22.4,7.86,7.38,815.6,37.2,4.69,0.481,0.122,2.84
1918,1918.0,45426.0,19.8,8.2,9.12,509.5,5.3,2.52,0.025,0.016,0.68
1919,1919.0,45426.0,18.9,7.69,4.76,629.0,20.4,1.98,0.025,0.08,1.28
1920,1920.0,45426.0,23.3,8.36,8.17,811.5,6.0,1.55,0.025,0.019,3.02
1922,1922.0,45426.0,18.1,8.34,7.28,1002.0,57.4,3.38,0.145,0.068,3.22
1923,1923.0,45426.0,21.7,8.62,9.47,684.9,10.3,4.34,0.025,0.03,0.88
1924,1924.0,45426.0,21.0,8.1,10.75,512.5,23.0,0.83,0.025,0.027,3.65
1926,1926.0,45426.0,22.9,8.52,10.22,1598.7,58.6,9.27,0.025,0.119,5.75
1927,1927.0,45426.0,22.0,8.43,11.52,971.3,51.4,5.51,0.025,0.048,0.52
1928,1928.0,45426.0,28.2,8.19,9.56,1072.6,33.6,2.25,0.025,0.018,2.05
1929,1929.0,45426.0,24.2,8.26,6.43,2218.1,133.1,4.62,0.088,0.142,5.14
1930,1930.0,45426.0,23.6,8.76,23.89,747.4,11.0,1.27,0.025,0.017,2.29
1931,1931.0,45426.0,25.3,8.48,26.42,2230.6,37.0,5.67,0.025,0.128,8.1
1932,1932.0,45426.0,19.0,8.08,8.49,1069.0,15.1,2.68,0.195,0.037,5.9
1933,1933.0,45426.0,15.7,7.89,6.18,784.4,9.8,1.74,0.025,0.094,5.4
1934,1934.0,45426.0,18.9,8.18,8.59,973.2,183.1,3.07,0.028,0.221,6.32
1935,1935.0,45426.0,19.8,8.43,17.24,616.4,10.8,1.52,0.025,0.05,4.13
1936,1936.0,45426.0,16.8,8.25,12.2,478.0,4.2,1.13,0.025,0.005,3.91
1937,1937.0,45426.0,17.2,8.65,9.64,970.4,5.2,1.87,0.025,0.038,2.44
1938,1938.0,45426.0,25.0,8.01,9.88,1548.6,21.4,7.18,0.117,0.078,4.15
1939,1939.0,45426.0,26.0,9.06,15.62,1242.6,16.0,2.64,0.133,0.032,2.12
1940,1940.0,45426.0,17.5,8.29,10.27,602.7,31.4,1.66,0.025,0.057,4.28
1941,1941.0,45426.0,21.5,8.52,10.21,494.7,17.6,1.65,0.025,0.005,4.15
1943,1943.0,45426.0,22.4,9.02,11.04,732.5,63.3,2.87,0.025,0.046,1.47
1944,1944.0,45426.0,23.2,9.06,13.67,996.8,15.4,2.66,0.025,0.077,4.56
1945,1945.0,45426.0,23.5,8.6,9.78,874.5,4.2,2.75,0.027,0.005,4.71
1946,1946.0,45426.0,17.2,8.3,9.42,659.1,24.0,1.62,0.025,0.005,2.26
1947,1947.0,45426.0,21.2,8.72,14.45,1086.3,38.4,4.58,0.025,0.106,3.57
1948,1948.0,45426.0,16.8,8.36,8.79,895.6,399.7,2.63,0.025,0.012,1.61
1949,1949.0,45426.0,18.3,8.32,10.06,943.5,276.4,2.77,0.025,0.02,1.89
1950,1950.0,45426.0,16.0,8.57,9.98,1896.9,51.0,8.52,0.061,0.161,5.38
1951,1951.0,45426.0,17.9,8.48,9.24,1007.4,264.2,2.39,0.025,0.047,1.51
1952,1952.0,45426.0,14.1,8.27,10.92,283.0,15.6,8.2,0.035,0.061,0.76
1954,1954.0,45426.0,16.0,7.98,8.98,397.8,11.4,17.46,0.025,0.056,1.23
1955,1955.0,45426.0,10.9,8.91,10.52,1211.8,15.2,6.46,0.153,0.175,0.83
1956,1956.0,45426.0,17.5,8.59,10.11,916.6,135.7,1.74,0.025,0.033,2.01
1958,1958.0,45426.0,16.7,8.58,9.21,712.3,207.5,2.19,0.025,0.045,1.87
1959,1959.0,45426.0,17.5,8.97,9.37,2260.1,1.5,6.64,0.028,0.025,0.64
1960,1960.0,45426.0,17.3,8.52,10.12,768.4,12.0,2.05,0.025,0.011,5.94
1961,1961.0,45426.0,12.4,8.53,15.66,163.6,32.7,5.26,0.025,0.039,0.49
1962,1962.0,45426.0,13.3,7.52,13.52,307.3,63.4,2.0,0.025,0.022,2.63
1963,1963.0,45426.0,25.5,8.69,13.05,185.4,49.6,4.26,0.025,0.018,1.33
1964,1964.0,45426.0,18.6,8.07,3.0,837.6,96.2,8.23,0.139,0.147,3.11
1965,1965.0,45426.0,20.2,7.43,10.78,718.0,7.5,6.05,0.316,0.138,4.51
1966,1966.0,45426.0,18.1,8.15,8.62,456.0,17.7,2.62,0.025,0.063,2.62
1967,1967.0,45426.0,19.4,8.32,9.32,801.4,8.2,4.15,0.025,0.049,3.34
1968,1968.0,45426.0,18.0,8.8,11.57,316.3,44.2,5.11,0.061,0.071,2.44
1969,1969.0,45426.0,16.0,8.83,12.58,329.1,84.2,4.5,0.025,0.078,1.95
1970,1970.0,45426.0,18.8,7.8,14.76,535.6,1.0,2.77,0.078,0.026,0.52
1971,1971.0,45426.0,20.5,8.98,9.66,254.9,2.9,1.51,0.025,0.019,1.2
1972,1972.0,45426.0,20.1,8.6,10.09,466.4,8.7,4.03,0.062,0.099,1.64
1973,1973.0,45426.0,20.6,8.48,11.69,516.2,14.9,3.85,0.025,0.035,2.33
1974,1974.0,45426.0,20.4,8.6,9.77,657.1,4.3,2.69,0.028,0.05,1.92
1975,1975.0,45426.0,18.5,7.44,10.09,132.5,5.9,1.98,0.025,0.016,1.84
1976,1976.0,45426.0,20.1,9.17,5.36,219.3,7.0,2.98,0.039,0.038,0.66
1977,1977.0,45426.0,24.1,8.99,10.96,660.7,17.8,8.45,0.032,0.164,2.99
1978,1978.0,45426.0,17.3,8.56,8.17,411.0,66.9,2.42,0.231,0.087,3.69
1979,1979.0,45426.0,17.9,8.5,12.12,278.1,5.5,1.82,0.025,0.029,1.68
1980,1980.0,45426.0,19.9,8.84,4.79,631.4,12.1,3.08,0.025,0.063,3.12
1981,1981.0,45426.0,17.4,8.42,11.4,371.4,3.7,1.11,0.025,0.013,2.53
1982,1982.0,45426.0,17.4,7.82,8.01,381.5,87.2,1.68,0.137,0.072,3.88
1983,1983.0,45426.0,14.6,8.2,12.51,254.0,2.1,1.86,0.025,0.012,2.66
1984,1984.0,45426.0,20.9,8.61,14.99,514.4,15.2,2.86,0.158,0.068,3.47
1985,1985.0,45426.0,19.9,7.87,14.66,367.7,4.2,1.49,0.03,0.03,3.4
1986,1986.0,45426.0,18.9,8.93,11.81,238.5,11.9,2.21,0.051,0.033,2.54
1987,1987.0,45426.0,20.3,8.3,11.03,256.1,10.2,0.93,0.025,0.022,2.1
1988,1988.0,45426.0,19.6,8.96,11.83,254.0,7.8,2.04,0.025,0.015,3.16
1989,1989.0,45426.0,17.9,8.48,11.31,195.4,12.7,1.69,0.025,0.049,3.46
1991,1991.0,45426.0,12.4,8.41,11.41,241.9,12.7,1.52,0.025,0.03,2.61
1992,1992.0,45426.0,11.6,7.92,9.0,275.0,1.4,1.56,0.025,0.01,2.75
1993,1993.0,45426.0,17.6,8.39,9.52,132.3,9.6,0.61,0.025,0.008,3.41
1994,1994.0,45426.0,11.2,7.41,7.06,164.3,6.1,1.55,0.025,0.014,2.1
1995,1995.0,45426.0,17.6,7.88,9.77,193.1,4.4,2.1,0.025,0.025,1.97
1996,1996.0,45426.0,18.4,7.65,10.87,347.2,1.5,0.79,0.025,0.01,2.59
1997,1997.0,45426.0,16.8,8.3,10.48,692.8,14.1,2.16,0.025,0.026,2.93
1998,1998.0,45426.0,17.6,8.42,9.18,826.7,37.6,3.33,0.029,0.081,4.16
1999,1999.0,45427.0,23.0,8.35,10.83,426.8,11.4,1.86,0.025,0.037,2.93
2000,2000.0,45427.0,23.0,8.74,9.39,997.6,6.6,2.84,0.025,0.025,2.57
2001,2001.0,45427.0,23.6,7.35,10.7,828.3,12.3,4.96,0.053,0.06,4.33
2002,2002.0,45427.0,23.5,8.32,9.28,843.9,4.1,3.8,0.046,0.073,6.83
2003,2003.0,45427.0,22.5,7.85,9.26,1211.1,13.5,3.54,0.038,0.065,9.75
2004,2004.0,45427.0,21.1,8.24,8.16,990.4,42.8,3.73,0.042,0.033,2.1
2005,2005.0,45427.0,22.9,8.09,11.17,871.2,4.5,3.85,0.042,0.053,3.68
2006,2006.0,45427.0,22.1,7.56,8.64,453.1,7.4,1.88,0.051,0.023,3.71
2007,2007.0,45427.0,24.5,8.18,10.11,951.4,16.8,5.78,0.025,0.068,2.9
2008,2008.0,45427.0,23.1,7.76,11.4,1248.0,40.9,4.68,0.078,0.053,6.22
2009,2009.0,45427.0,25.0,9.81,20.44,1086.1,21.2,5.43,0.062,0.27,3.27
2010,2010.0,45427.0,25.0,8.72,11.95,1143.6,21.9,5.09,0.107,0.175,4.86
2011,2011.0,45427.0,20.2,8.5,9.53,422.6,4.4,2.65,0.025,0.005,0.98
2012,2012.0,45427.0,22.1,8.14,9.21,731.5,32.3,5.29,0.593,0.11,4.16
2013,2013.0,45427.0,18.0,8.54,10.92,435.8,2.6,2.29,0.025,0.005,1.21
2014,2014.0,45427.0,19.3,8.33,10.03,466.2,12.9,1.68,0.025,0.005,2.93
2015,2015.0,45427.0,20.1,7.86,8.27,552.1,4.5,1.07,0.025,0.005,3.65
2016,2016.0,45427.0,21.3,8.99,14.99,572.8,8.8,3.46,0.025,0.047,1.74
2017,2017.0,45427.0,15.8,8.48,7.45,525.8,55.6,1.99,0.025,0.084,8.98
2018,2018.0,45427.0,22.6,7.95,6.2,887.1,12.7,3.43,0.077,0.062,0.96
2019,2019.0,45427.0,22.8,8.14,9.76,713.9,11.0,3.05,0.04,0.035,1.14
2020,2020.0,45427.0,22.7,8.6,16.87,778.2,8.8,3.63,0.034,0.047,0.93
2021,2021.0,45427.0,22.4,8.34,10.24,659.8,9.1,3.18,0.065,0.044,1.09
2022,2022.0,45427.0,22.4,8.29,8.88,282.9,1.9,1.53,0.025,0.005,1.06
2023,2023.0,45427.0,22.0,8.86,17.74,2477.3,14.3,4.18,0.036,0.08,1.22
2024,2024.0,45427.0,22.1,8.14,7.97,274.7,6.4,1.87,0.025,0.01,0.87
2025,2025.0,45427.0,22.7,8.43,11.36,912.6,13.6,6.32,0.052,0.091,4.12
2026,2026.0,45427.0,23.8,9.37,15.89,942.0,24.9,6.53,0.092,0.015,2.35
2027,2027.0,45427.0,19.4,8.26,5.21,3812.8,41.7,5.96,0.179,0.078,3.91
2028,2028.0,45427.0,23.4,9.46,16.8,24365.0,21.2,12.59,0.342,0.118,1.72
2029,2029.0,45427.0,20.9,8.61,10.66,8169.1,75.1,5.82,0.071,0.065,0.87
2030,2030.0,45427.0,22.4,8.48,14.6,35857.3,817.4,11.54,0.025,0.191,0.94
2031,2031.0,45427.0,23.2,8.38,6.98,4052.4,52.4,8.0,0.025,0.116,1.45
2032,2032.0,45427.0,23.5,8.53,10.55,2768.0,46.9,7.69,0.113,0.146,3.71
2033,2033.0,45427.0,23.2,9.16,27.56,16380.0,59.9,14.79,0.227,0.242,2.41
2034,2034.0,45427.0,19.6,8.17,10.5,1361.5,33.9,4.93,0.025,0.079,3.74
2035,2035.0,45427.0,20.2,8.72,10.55,531.8,3.6,3.14,0.025,0.018,1.92
2036,2036.0,45427.0,20.0,8.23,7.08,522.9,7.8,2.58,0.025,0.023,1.44
2037,2037.0,45427.0,15.9,8.34,10.85,629.1,5.2,2.27,0.025,0.014,3.25
2038,2038.0,45427.0,23.3,8.58,11.28,887.3,8.8,2.76,0.025,0.029,9.28
2039,2039.0,45427.0,16.4,8.72,10.93,644.0,2.1,1.95,0.025,0.014,2.94
2040,2040.0,45427.0,23.4,8.24,9.89,626.7,91.0,2.58,0.025,0.054,3.07
2041,2041.0,45427.0,19.3,7.94,5.77,1113.3,97.1,0.56,0.042,0.03,3.97
2042,2042.0,45427.0,23.1,8.37,13.81,904.8,16.9,1.11,0.043,0.02,6.6
2043,2043.0,45427.0,22.0,8.44,9.81,405.7,21.6,1.8,0.025,0.01,2.06
2044,2044.0,45427.0,21.1,8.21,4.14,1281.6,14.6,5.98,0.053,0.149,6.95
2045,2045.0,45427.0,16.9,8.68,11.84,602.4,0.6,2.12,0.025,0.005,3.44
2046,2046.0,45427.0,22.4,8.99,14.53,745.3,11.5,3.24,0.025,0.049,1.03
2047,2047.0,45427.0,20.7,9.44,5.95,1232.1,8.0,7.87,0.052,0.596,0.99
2048,2048.0,45427.0,21.5,8.03,7.2,569.8,10.0,2.25,0.079,0.036,2.76
2049,2049.0,45427.0,22.2,7.99,8.65,20632.9,2.3,3.1,0.032,0.032,1.26
2050,2050.0,45427.0,22.6,9.39,15.12,894.1,23.3,3.96,0.033,0.033,2.64
2051,2051.0,45427.0,20.5,8.23,8.1,465.9,0.7,0.84,0.025,0.012,2.08
2052,2052.0,45427.0,21.2,8.94,14.09,694.1,16.3,4.02,0.025,0.018,0.79
2053,2053.0,45427.0,22.8,8.5,9.84,766.2,27.5,4.18,0.093,0.067,1.37
2054,2054.0,45427.0,19.5,8.5,7.05,27965.4,7.3,13.01,0.476,0.061,2.45
2055,2055.0,45427.0,22.3,9.38,10.37,3295.0,170.3,8.75,0.025,0.12,2.22
2056,2056.0,45427.0,25.2,6.44,6.37,42754.2,8.6,4.04,0.873,0.005,1.66
2057,2057.0,45427.0,18.9,8.53,8.79,556.5,14.8,1.06,0.025,0.016,4.36
2058,2058.0,45427.0,23.7,8.64,9.62,543.4,5.4,0.88,0.025,0.005,4.15
2059,2059.0,45427.0,24.6,9.0,18.34,745.5,28.5,3.3,0.025,0.067,2.3
2060,2060.0,45427.0,25.7,8.04,8.49,816.4,60.6,5.13,0.073,0.113,4.18
2061,2061.0,45427.0,24.7,8.25,7.23,793.9,22.7,3.82,0.134,0.098,6.47
2062,2062.0,45427.0,23.0,8.31,8.18,627.4,5.0,3.0,0.025,0.016,3.78
2063,2063.0,45427.0,21.1,8.12,8.6,592.0,10.6,0.75,0.025,0.023,5.58
2064,2064.0,45427.0,17.4,8.2,9.05,528.0,15.7,1.25,0.025,0.017,3.8
2065,2065.0,45427.0,18.3,8.73,8.3,1203.4,64.0,4.67,0.025,0.062,1.55
2066,2066.0,45427.0,19.3,8.53,9.15,1268.0,48.4,5.47,0.194,0.1,1.98
2067,2067.0,45427.0,21.4,8.5,7.59,802.2,13.6,2.16,0.025,0.033,3.81
2068,2068.0,45427.0,18.4,8.65,10.21,664.3,2.3,1.56,0.025,0.014,1.84
2069,2069.0,45427.0,17.9,8.25,7.33,419.4,6.9,1.48,0.025,0.005,1.37
2070,2070.0,45427.0,16.6,8.42,8.22,377.7,121.6,9.26,0.025,0.038,4.33
2071,2071.0,45427.0,19.6,7.87,7.75,892.7,2.0,1.0,0.025,0.005,1.27
2072,2072.0,45427.0,20.8,8.29,8.6,563.3,42.6,4.56,0.025,0.117,3.76
2073,2073.0,45427.0,18.9,8.2,8.15,1337.5,10.9,1.5,0.025,0.017,1.54
2074,2074.0,45427.0,16.0,8.43,8.04,325.6,114.0,8.26,0.025,0.105,1.52
2075,2075.0,45427.0,19.2,8.14,7.83,527.9,98.4,6.54,0.025,0.14,5.06
2076,2076.0,45427.0,19.0,8.34,9.11,798.2,12.4,1.42,0.025,0.03,5.05
2077,2077.0,45427.0,18.1,8.3,15.7,660.3,2.9,1.46,0.025,0.005,4.3
2078,2078.0,45427.0,17.3,8.78,7.68,605.1,69.2,7.96,0.045,0.216,3.76
2079,2079.0,45427.0,20.5,8.33,8.23,711.2,28.8,1.72,0.025,0.058,3.68
2080,2080.0,45427.0,15.8,7.86,8.4,493.9,3.8,1.36,0.025,0.021,4.31
2081,2081.0,45427.0,23.1,9.32,9.37,2925.7,25.6,6.8,0.025,0.09,0.76
2083,2083.0,45427.0,20.3,7.76,9.96,40410.0,223.0,5.31,0.574,0.067,2.86
2084,2084.0,45427.0,22.3,8.48,9.85,2203.5,44.6,5.74,0.038,0.094,0.79
2085,2085.0,45427.0,22.1,8.71,10.61,2934.2,28.9,6.25,0.041,0.076,0.8
2086,2086.0,45427.0,23.6,9.43,11.76,1274.1,16.0,5.72,0.041,0.066,1.07
2087,2087.0,45427.0,23.3,8.25,17.41,1006.0,10.4,5.52,0.049,0.1,5.18
2088,2088.0,45427.0,23.0,8.62,27.67,964.3,13.6,5.47,0.034,0.106,5.5
2089,2089.0,45427.0,24.4,8.22,8.38,1793.1,30.0,6.38,0.325,0.064,2.66
2090,2090.0,45427.0,24.5,9.13,28.55,693.0,7.8,5.41,0.034,0.067,2.97
2091,2091.0,45427.0,24.8,8.88,15.44,969.7,1.2,6.62,0.044,0.07,0.99
2092,2092.0,45427.0,23.9,8.92,11.45,879.6,13.2,5.21,0.031,0.052,1.08
2093,2093.0,45427.0,23.3,8.83,8.41,1477.2,29.2,5.77,0.031,0.033,0.62
2094,2094.0,45427.0,24.4,8.91,8.5,352.9,8.4,1.85,0.025,0.01,2.06
2095,2095.0,45427.0,24.9,8.02,8.4,987.1,30.5,3.51,0.06,0.023,4.93
2096,2096.0,45427.0,24.8,8.07,11.78,1143.4,10.2,4.81,0.025,0.039,7.09
2097,2097.0,45427.0,26.3,7.98,7.32,1073.4,12.9,5.59,0.025,0.041,3.0
2098,2098.0,45427.0,22.3,8.64,11.99,645.5,2.9,4.54,0.025,0.031,1.76
2099,2099.0,45427.0,22.6,8.46,10.93,901.0,34.0,4.09,0.025,0.019,0.35
2100,2100.0,45427.0,23.2,8.55,10.7,913.0,4.7,4.42,0.025,0.02,0.38
2101,2101.0,45427.0,23.3,7.93,8.48,690.0,4.3,5.48,0.025,0.025,0.52
2102,2102.0,45427.0,21.5,8.42,9.6,1495.0,12.5,6.2,0.106,0.131,4.67
2103,2103.0,45427.0,16.4,8.48,9.79,753.2,10.5,1.65,0.025,0.005,2.37
2104,2104.0,45427.0,17.4,8.53,9.94,809.6,10.5,1.55,0.025,0.005,2.08
2105,2105.0,45427.0,17.6,8.7,16.07,916.4,28.1,1.97,0.025,0.06,7.82
2106,2106.0,45427.0,16.8,8.36,8.5,565.8,21.3,3.37,0.025,0.13,6.48
2107,2107.0,45427.0,17.9,8.5,7.85,1289.1,11.6,4.38,0.025,0.07,1.63
2108,2108.0,45427.0,17.5,8.83,7.73,1077.1,89.5,5.21,0.025,0.117,4.39
2109,2109.0,45427.0,19.7,8.33,7.56,988.6,316.7,4.91,0.025,0.164,2.55
2110,2110.0,45427.0,19.8,8.01,10.52,1540.9,13.2,4.29,0.025,0.097,0.82
2111,2111.0,45427.0,21.3,8.08,8.12,518.3,19.8,2.12,0.025,0.028,3.57
2112,2112.0,45427.0,20.5,8.09,9.07,2234.2,2.1,4.19,0.074,0.154,5.03
2113,2113.0,45427.0,22.1,8.42,8.58,740.5,16.1,2.3,0.025,0.031,3.46
2114,2114.0,45427.0,22.4,7.99,7.68,666.1,28.0,8.09,0.062,0.102,1.54
2115,2115.0,45427.0,13.2,7.75,8.73,718.6,5.6,2.63,0.035,0.023,1.51
2116,2116.0,45427.0,22.5,7.91,7.47,813.4,41.0,4.88,0.412,0.122,2.82
