,Date,temp,pH,Ox,Dao,Zhuodu,Yandu,Andan,Zonglin,Zongdan
1932,45426.0,19.0,8.08,8.49,1069.0,15.1,2.68,0.195,0.037,5.9
1933,45426.0,15.7,7.89,6.18,784.4,9.8,1.74,0.025,0.094,5.4
1934,45426.0,18.9,8.18,8.59,973.2,183.1,3.07,0.028,0.221,6.32
1935,45426.0,19.8,8.43,17.24,616.4,10.8,1.52,0.025,0.05,4.13
1936,45426.0,16.8,8.25,12.20,478.0,4.2,1.13,0.025,0.005,3.91
1937,45426.0,17.2,8.65,9.64,970.4,5.2,1.87,0.025,0.038,2.44
1938,45426.0,25.0,8.01,9.88,1548.6,21.4,7.18,0.117,0.078,4.15
1939,45426.0,26.0,9.06,15.62,1242.6,16.0,2.64,0.133,0.032,2.12
1940,45426.0,17.5,8.29,10.27,602.7,31.4,1.66,0.025,0.057,4.28
1941,45426.0,21.5,8.52,10.21,494.7,17.6,1.65,0.025,0.005,4.15
1942,45426.0,25.8,8.8,14.45,1265.6,8.3,4.09,0.025,0.044,
1943,45426.0,22.4,9.02,11.04,732.5,63.3,2.87,0.025,0.046,1.47
1944,45426.0,23.2,9.06,13.67,996.8,15.4,2.66,0.025,0.077,4.56
1945,45426.0,23.5,8.6,9.78,874.5,4.2,2.75,0.027,0.005,4.71
1946,45426.0,17.2,8.3,9.42,659.1,24.0,1.62,0.025,0.005,2.26
1947,45426.0,21.2,8.72,14.45,1086.3,38.4,4.58,0.025,0.106,3.57
1948,45426.0,16.8,8.36,8.79,895.6,399.7,2.63,0.025,0.012,1.61
1949,45426.0,18.3,8.32,10.06,943.5,276.4,2.77,0.025,0.02,1.89
1950,45426.0,16.0,8.57,9.98,1896.9,51.0,8.52,0.061,0.161,5.38
1951,45426.0,17.9,8.48,9.24,1007.4,264.2,2.39,0.025,0.047,1.51
1952,45426.0,14.1,8.27,10.92,283.0,15.6,8.20,0.035,0.061,0.76
1953,,,,,,,,,,
1954,45426.0,16.0,7.98,8.98,397.8,11.4,17.46,0.025,0.056,1.23
1955,45426.0,10.9,8.91,10.52,1211.8,15.2,6.46,0.153,0.175,0.83
1956,45426.0,17.5,8.59,10.11,916.6,135.7,1.74,0.025,0.033,2.01
1957,45426.0,17.4,8.84,9.64,--,28.9,7.10,0.038,0.028,0.96
1958,45426.0,16.7,8.58,9.21,712.3,207.5,2.19,0.025,0.045,1.87
1959,45426.0,17.5,8.97,9.37,2260.1,1.5,6.64,0.028,0.025,0.64
1960,45426.0,17.3,8.52,10.12,768.4,12.0,2.05,0.025,0.011,5.94
1961,45426.0,12.4,8.53,15.66,163.6,32.7,5.26,0.025,0.039,0.49
1962,45426.0,13.3,7.52,13.52,307.3,63.4,2.00,0.025,0.022,2.63
1963,45426.0,25.5,8.69,13.05,185.4,49.6,4.26,0.025,0.018,1.33
1964,45426.0,18.6,8.07,3.00,837.6,96.2,8.23,0.139,0.147,3.11
1965,45426.0,20.2,7.43,10.78,718.0,7.5,6.05,0.316,0.138,4.51
1966,45426.0,18.1,8.15,8.62,456.0,17.7,2.62,0.025,0.063,2.62
1967,45426.0,19.4,8.32,9.32,801.4,8.2,4.15,0.025,0.049,3.34
1968,45426.0,18.0,8.8,11.57,316.3,44.2,5.11,0.061,0.071,2.44
1969,45426.0,16.0,8.83,12.58,329.1,84.2,4.50,0.025,0.078,1.95
1970,45426.0,18.8,7.8,14.76,535.6,1.0,2.77,0.078,0.026,0.52
1971,45426.0,20.5,8.98,9.66,254.9,2.9,1.51,0.025,0.019,1.2
1972,45426.0,20.1,8.6,10.09,466.4,8.7,4.03,0.062,0.099,1.64
1973,45426.0,20.6,8.48,11.69,516.2,14.9,3.85,0.025,0.035,2.33
1974,45426.0,20.4,8.6,9.77,657.1,4.3,2.69,0.028,0.05,1.92
1975,45426.0,18.5,7.44,10.09,132.5,5.9,1.98,0.025,0.016,1.84
1976,45426.0,20.1,9.17,5.36,219.3,7.0,2.98,0.039,0.038,0.66
1977,45426.0,24.1,8.99,10.96,660.7,17.8,8.45,0.032,0.164,2.99
1978,45426.0,17.3,8.56,8.17,411.0,66.9,2.42,0.231,0.087,3.69
1979,45426.0,17.9,8.5,12.12,278.1,5.5,1.82,0.025,0.029,1.68
1980,45426.0,19.9,8.84,4.79,631.4,12.1,3.08,0.025,0.063,3.12
1981,45426.0,17.4,8.42,11.40,371.4,3.7,1.11,0.025,0.013,2.53
1982,45426.0,17.4,7.82,8.01,381.5,87.2,1.68,0.137,0.072,3.88
1983,45426.0,14.6,8.2,12.51,254.0,2.1,1.86,0.025,0.012,2.66
1984,45426.0,20.9,8.61,14.99,514.4,15.2,2.86,0.158,0.068,3.47
1985,45426.0,19.9,7.87,14.66,367.7,4.2,1.49,0.03,0.03,3.4
1986,45426.0,18.9,8.93,11.81,238.5,11.9,2.21,0.051,0.033,2.54
1987,45426.0,20.3,8.3,11.03,256.1,10.2,0.93,0.025,0.022,2.1
1988,45426.0,19.6,8.96,11.83,254.0,7.8,2.04,0.025,0.015,3.16
1989,45426.0,17.9,8.48,11.31,195.4,12.7,1.69,0.025,0.049,3.46
1990,45426.0,9.6,8.29,14.18,240.9,7.9,1.03,0.025,0.015,
1991,45426.0,12.4,8.41,11.41,241.9,12.7,1.52,0.025,0.03,2.61
1992,45426.0,11.6,7.92,9.00,275.0,1.4,1.56,0.025,0.01,2.75
1993,45426.0,17.6,8.39,9.52,132.3,9.6,0.61,0.025,0.008,3.41
1994,45426.0,11.2,7.41,7.06,164.3,6.1,1.55,0.025,0.014,2.1
1995,45426.0,17.6,7.88,9.77,193.1,4.4,2.10,0.025,0.025,1.97
1996,45426.0,18.4,7.65,10.87,347.2,1.5,0.79,0.025,0.01,2.59
1997,45426.0,16.8,8.3,10.48,692.8,14.1,2.16,0.025,0.026,2.93
1998,45426.0,17.6,8.42,9.18,826.7,37.6,3.33,0.029,0.081,4.16
1999,45427.0,23.0,8.35,10.83,426.8,11.4,1.86,0.025,0.037,2.93
2000,45427.0,23.0,8.74,9.39,997.6,6.6,2.84,0.025,0.025,2.57
2001,45427.0,23.6,7.35,10.70,828.3,12.3,4.96,0.053,0.06,4.33
2002,45427.0,23.5,8.32,9.28,843.9,4.1,3.80,0.046,0.073,6.83
2003,45427.0,22.5,7.85,9.26,1211.1,13.5,3.54,0.038,0.065,9.75
2004,45427.0,21.1,8.24,8.16,990.4,42.8,3.73,0.042,0.033,2.1
2005,45427.0,22.9,8.09,11.17,871.2,4.5,3.85,0.042,0.053,3.68
2006,45427.0,22.1,7.56,8.64,453.1,7.4,1.88,0.051,0.023,3.71
2007,45427.0,24.5,8.18,10.11,951.4,16.8,5.78,0.025,0.068,2.9
2008,45427.0,23.1,7.76,11.40,1248.0,40.9,4.68,0.078,0.053,6.22
2009,45427.0,25.0,9.81,20.44,1086.1,21.2,5.43,0.062,0.27,3.27
2010,45427.0,25.0,8.72,11.95,1143.6,21.9,5.09,0.107,0.175,4.86
2011,45427.0,20.2,8.5,9.53,422.6,4.4,2.65,0.025,0.005,0.98
2012,45427.0,22.1,8.14,9.21,731.5,32.3,5.29,0.593,0.11,4.16
2013,45427.0,18.0,8.54,10.92,435.8,2.6,2.29,0.025,0.005,1.21
2014,45427.0,19.3,8.33,10.03,466.2,12.9,1.68,0.025,0.005,2.93
2015,45427.0,20.1,7.86,8.27,552.1,4.5,1.07,0.025,0.005,3.65
2016,45427.0,21.3,8.99,14.99,572.8,8.8,3.46,0.025,0.047,1.74
2017,45427.0,15.8,8.48,7.45,525.8,55.6,1.99,0.025,0.084,8.98
2018,45427.0,22.6,7.95,6.20,887.1,12.7,3.43,0.077,0.062,0.96
2019,45427.0,22.8,8.14,9.76,713.9,11.0,3.05,0.04,0.035,1.14
2020,45427.0,22.7,8.6,16.87,778.2,8.8,3.63,0.034,0.047,0.93
2021,45427.0,22.4,8.34,10.24,659.8,9.1,3.18,0.065,0.044,1.09
2022,45427.0,22.4,8.29,8.88,282.9,1.9,1.53,0.025,0.005,1.06
2023,45427.0,22.0,8.86,17.74,2477.3,14.3,4.18,0.036,0.08,1.22
2024,45427.0,22.1,8.14,7.97,274.7,6.4,1.87,0.025,0.01,0.87
2025,45427.0,22.7,8.43,11.36,912.6,13.6,6.32,0.052,0.091,4.12
2026,45427.0,23.8,9.37,15.89,942.0,24.9,6.53,0.092,0.015,2.35
2027,45427.0,19.4,8.26,5.21,3812.8,41.7,5.96,0.179,0.078,3.91
2028,45427.0,23.4,9.46,16.80,24365.0,21.2,12.59,0.342,0.118,1.72
2029,45427.0,20.9,8.61,10.66,8169.1,75.1,5.82,0.071,0.065,0.87
2030,45427.0,22.4,8.48,14.60,35857.3,817.4,11.54,0.025,0.191,0.94
2031,45427.0,23.2,8.38,6.98,4052.4,52.4,8.00,0.025,0.116,1.45
2032,45427.0,23.5,8.53,10.55,2768.0,46.9,7.69,0.113,0.146,3.71
2033,45427.0,23.2,9.16,27.56,16380.0,59.9,14.79,0.227,0.242,2.41
2034,45427.0,19.6,8.17,10.50,1361.5,33.9,4.93,0.025,0.079,3.74
2035,45427.0,20.2,8.72,10.55,531.8,3.6,3.14,0.025,0.018,1.92
2036,45427.0,20.0,8.23,7.08,522.9,7.8,2.58,0.025,0.023,1.44
2037,45427.0,15.9,8.34,10.85,629.1,5.2,2.27,0.025,0.014,3.25
2038,45427.0,23.3,8.58,11.28,887.3,8.8,2.76,0.025,0.029,9.28
2039,45427.0,16.4,8.72,10.93,644.0,2.1,1.95,0.025,0.014,2.94
2040,45427.0,23.4,8.24,9.89,626.7,91.0,2.58,0.025,0.054,3.07
2041,45427.0,19.3,7.94,5.77,1113.3,97.1,0.56,0.042,0.03,3.97
2042,45427.0,23.1,8.37,13.81,904.8,16.9,1.11,0.043,0.02,6.6
2043,45427.0,22.0,8.44,9.81,405.7,21.6,1.80,0.025,0.01,2.06
2044,45427.0,21.1,8.21,4.14,1281.6,14.6,5.98,0.053,0.149,6.95
2045,45427.0,16.9,8.68,11.84,602.4,0.6,2.12,0.025,0.005,3.44
2046,45427.0,22.4,8.99,14.53,745.3,11.5,3.24,0.025,0.049,1.03
2047,45427.0,20.7,9.44,5.95,1232.1,8.0,7.87,0.052,0.596,0.99
2048,45427.0,21.5,8.03,7.20,569.8,10.0,2.25,0.079,0.036,2.76
2049,45427.0,22.2,7.99,8.65,20632.9,2.3,3.10,0.032,0.032,1.26
2050,45427.0,22.6,9.39,15.12,894.1,23.3,3.96,0.033,0.033,2.64
2051,45427.0,20.5,8.23,8.10,465.9,0.7,0.84,0.025,0.012,2.08
2052,45427.0,21.2,8.94,14.09,694.1,16.3,4.02,0.025,0.018,0.79
2053,45427.0,22.8,8.5,9.84,766.2,27.5,4.18,0.093,0.067,1.37
2054,45427.0,19.5,8.5,7.05,27965.4,7.3,13.01,0.476,0.061,2.45
2055,45427.0,22.3,9.38,10.37,3295.0,170.3,8.75,0.025,0.12,2.22
2056,45427.0,25.2,6.44,6.37,42754.2,8.6,4.04,0.873,0.005,1.66
2057,45427.0,18.9,8.53,8.79,556.5,14.8,1.06,0.025,0.016,4.36
2058,45427.0,23.7,8.64,9.62,543.4,5.4,0.88,0.025,0.005,4.15
2059,45427.0,24.6,9.0,18.34,745.5,28.5,3.30,0.025,0.067,2.3
2060,45427.0,25.7,8.04,8.49,816.4,60.6,5.13,0.073,0.113,4.18
2061,45427.0,24.7,8.25,7.23,793.9,22.7,3.82,0.134,0.098,6.47
2062,45427.0,23.0,8.31,8.18,627.4,5.0,3.00,0.025,0.016,3.78
2063,45427.0,21.1,8.12,8.60,592.0,10.6,0.75,0.025,0.023,5.58
2064,45427.0,17.4,8.2,9.05,528.0,15.7,1.25,0.025,0.017,3.8
2065,45427.0,18.3,8.73,8.30,1203.4,64.0,4.67,0.025,0.062,1.55
2066,45427.0,19.3,8.53,9.15,1268.0,48.4,5.47,0.194,0.1,1.98
2067,45427.0,21.4,8.5,7.59,802.2,13.6,2.16,0.025,0.033,3.81
2068,45427.0,18.4,8.65,10.21,664.3,2.3,1.56,0.025,0.014,1.84
2069,45427.0,17.9,8.25,7.33,419.4,6.9,1.48,0.025,0.005,1.37
2070,45427.0,16.6,8.42,8.22,377.7,121.6,9.26,0.025,0.038,4.33
2071,45427.0,19.6,7.87,7.75,892.7,2.0,1.00,0.025,0.005,1.27
2072,45427.0,20.8,8.29,8.60,563.3,42.6,4.56,0.025,0.117,3.76
2073,45427.0,18.9,8.2,8.15,1337.5,10.9,1.50,0.025,0.017,1.54
2074,45427.0,16.0,8.43,8.04,325.6,114.0,8.26,0.025,0.105,1.52
2075,45427.0,19.2,8.14,7.83,527.9,98.4,6.54,0.025,0.14,5.06
2076,45427.0,19.0,8.34,9.11,798.2,12.4,1.42,0.025,0.03,5.05
2077,45427.0,18.1,8.3,15.70,660.3,2.9,1.46,0.025,0.005,4.3
2078,45427.0,17.3,8.78,7.68,605.1,69.2,7.96,0.045,0.216,3.76
2079,45427.0,20.5,8.33,8.23,711.2,28.8,1.72,0.025,0.058,3.68
2080,45427.0,15.8,7.86,8.40,493.9,3.8,1.36,0.025,0.021,4.31
2081,45427.0,23.1,9.32,9.37,2925.7,25.6,6.80,0.025,0.09,0.76
2082,45427.0,23.3,8.19,9.36,--,9.7,6.23,0.025,0.103,0.84
2083,45427.0,20.3,7.76,9.96,40410.0,223.0,5.31,0.574,0.067,2.86
2084,45427.0,22.3,8.48,9.85,2203.5,44.6,5.74,0.038,0.094,0.79
2085,45427.0,22.1,8.71,10.61,2934.2,28.9,6.25,0.041,0.076,0.8
2086,45427.0,23.6,9.43,11.76,1274.1,16.0,5.72,0.041,0.066,1.07
2087,45427.0,23.3,8.25,17.41,1006.0,10.4,5.52,0.049,0.1,5.18
2088,45427.0,23.0,8.62,27.67,964.3,13.6,5.47,0.034,0.106,5.5
2089,45427.0,24.4,8.22,8.38,1793.1,30.0,6.38,0.325,0.064,2.66
2090,45427.0,24.5,9.13,28.55,693.0,7.8,5.41,0.034,0.067,2.97
2091,45427.0,24.8,8.88,15.44,969.7,1.2,6.62,0.044,0.07,0.99
2092,45427.0,23.9,8.92,11.45,879.6,13.2,5.21,0.031,0.052,1.08
2093,45427.0,23.3,8.83,8.41,1477.2,29.2,5.77,0.031,0.033,0.62
2094,45427.0,24.4,8.91,8.50,352.9,8.4,1.85,0.025,0.01,2.06
2095,45427.0,24.9,8.02,8.40,987.1,30.5,3.51,0.06,0.023,4.93
2096,45427.0,24.8,8.07,11.78,1143.4,10.2,4.81,0.025,0.039,7.09
2097,45427.0,26.3,7.98,7.32,1073.4,12.9,5.59,0.025,0.041,3.0
2098,45427.0,22.3,8.64,11.99,645.5,2.9,4.54,0.025,0.031,1.76
2099,45427.0,22.6,8.46,10.93,901.0,34.0,4.09,0.025,0.019,0.35
2100,45427.0,23.2,8.55,10.70,913.0,4.7,4.42,0.025,0.02,0.38
2101,45427.0,23.3,7.93,8.48,690.0,4.3,5.48,0.025,0.025,0.52
2102,45427.0,21.5,8.42,9.60,1495.0,12.5,6.20,0.106,0.131,4.67
2103,45427.0,16.4,8.48,9.79,753.2,10.5,1.65,0.025,0.005,2.37
2104,45427.0,17.4,8.53,9.94,809.6,10.5,1.55,0.025,0.005,2.08
2105,45427.0,17.6,8.7,16.07,916.4,28.1,1.97,0.025,0.06,7.82
2106,45427.0,16.8,8.36,8.50,565.8,21.3,3.37,0.025,0.13,6.48
2107,45427.0,17.9,8.5,7.85,1289.1,11.6,4.38,0.025,0.07,1.63
2108,45427.0,17.5,8.83,7.73,1077.1,89.5,5.21,0.025,0.117,4.39
2109,45427.0,19.7,8.33,7.56,988.6,316.7,4.91,0.025,0.164,2.55
2110,45427.0,19.8,8.01,10.52,1540.9,13.2,4.29,0.025,0.097,0.82
2111,45427.0,21.3,8.08,8.12,518.3,19.8,2.12,0.025,0.028,3.57
2112,45427.0,20.5,8.09,9.07,2234.2,2.1,4.19,0.074,0.154,5.03
2113,45427.0,22.1,8.42,8.58,740.5,16.1,2.30,0.025,0.031,3.46
2114,45427.0,22.4,7.99,7.68,666.1,28.0,8.09,0.062,0.102,1.54
2115,45427.0,13.2,7.75,8.73,718.6,5.6,2.63,0.035,0.023,1.51
2116,45427.0,22.5,7.91,7.47,813.4,41.0,4.88,0.412,0.122,2.82
2117,45427.0,19.2,8.2,8.57,509.3,3.2,2.44,0.025,0.014,0.68
2118,45427.0,19.6,7.69,4.72,621.6,25.0,1.99,0.025,0.076,1.08
2119,45427.0,22.6,8.43,9.57,805.0,5.2,1.65,0.025,0.017,2.73
2120,45427.0,21.4,8.66,13.78,996.1,55.6,3.09,0.025,0.045,2.88
2121,45427.0,18.6,8.43,7.02,692.5,10.6,4.29,0.025,0.034,0.8
2122,45427.0,20.6,7.98,8.27,511.1,39.7,0.63,0.025,0.03,3.77
2123,45427.0,22.7,8.37,9.82,--,35.4,5.46,0.037,0.058,14.53
2124,45427.0,23.2,8.11,7.52,1643.4,62.5,8.26,0.025,0.094,5.79
2125,45427.0,22.9,8.45,9.63,968.2,47.3,5.39,0.025,0.043,0.48
2126,45427.0,24.7,8.21,9.51,1037.2,48.0,2.24,0.025,0.018,2.1
2127,45427.0,24.2,8.26,5.04,2268.7,125.0,4.93,0.103,0.136,5.22
2128,45427.0,23.7,8.22,8.35,706.0,12.2,1.49,0.025,0.019,2.67
2129,45427.0,22.7,8.26,15.15,2175.8,40.4,5.60,0.038,0.159,10.04
2130,45427.0,15.0,8.06,7.94,990.9,17.9,2.67,0.025,0.019,4.69
2131,45427.0,16.7,7.89,5.26,761.7,7.0,1.11,0.025,0.076,5.83
2132,45427.0,22.7,8.21,6.58,969.7,128.5,4.33,0.025,0.212,6.39
2133,45427.0,18.1,8.06,8.84,639.8,11.8,1.35,0.025,0.044,4.1
2134,45427.0,14.0,7.98,9.06,484.5,6.5,0.89,0.025,0.005,3.91
2135,45427.0,19.1,8.56,7.63,951.9,8.4,1.68,0.025,0.031,2.5
2136,45427.0,24.7,8.16,10.60,1577.7,18.2,5.13,0.083,0.086,2.83
2137,45427.0,24.5,9.12,9.10,831.2,20.4,2.86,0.062,0.032,2.3
2138,45427.0,21.0,8.09,6.77,598.3,102.6,1.73,0.025,0.082,4.5
2139,45427.0,22.1,8.39,7.01,506.8,17.7,1.91,0.025,0.005,3.87
2140,45427.0,24.4,8.68,5.79,1157.2,5.9,3.62,0.025,0.052,1.12
2141,45427.0,23.0,9.02,7.00,725.6,57.6,2.83,0.027,0.047,1.47
2142,45427.0,24.3,8.71,9.73,1004.1,17.4,2.48,0.027,0.066,4.72
2143,45427.0,22.6,8.54,6.81,855.4,4.5,2.52,0.025,0.005,5.38
2144,45427.0,16.2,8.24,8.16,659.0,28.7,1.60,0.025,0.005,2.31
2145,45427.0,23.7,8.56,17.38,1039.8,43.4,4.14,0.025,0.092,3.68
2146,45427.0,17.7,8.36,8.77,894.8,417.4,2.60,0.025,0.012,1.57
2147,45427.0,19.0,8.32,9.93,942.3,273.4,2.39,0.025,0.021,1.88
2148,45427.0,20.4,8.53,11.28,1791.4,85.1,8.92,0.058,0.16,5.27
2149,45427.0,17.4,8.49,9.06,997.4,264.9,2.40,0.025,0.048,1.57
2150,45427.0,13.5,7.35,7.75,84.9,6.8,3.48,0.025,0.043,0.23
2151,45427.0,12.8,8.3,10.76,288.4,17.0,8.26,0.025,0.065,0.76
2152,45427.0,14.5,8.22,10.78,305.4,33.0,10.89,0.064,0.153,1.2
2153,45427.0,16.5,7.95,8.92,394.6,11.8,16.93,0.025,0.052,1.2
2154,45427.0,11.4,8.89,9.95,1202.1,35.2,6.94,0.228,0.205,0.87
2155,45427.0,17.9,8.58,9.80,905.7,168.1,1.68,0.025,0.033,2.04
2156,45427.0,18.8,8.87,11.45,--,22.4,7.17,0.036,0.026,0.97
2157,45427.0,17.2,8.58,9.16,712.0,129.3,1.95,0.025,0.039,1.82
2158,45427.0,19.1,9.11,11.81,2251.9,1.1,7.14,0.026,0.026,0.61
2159,45427.0,14.4,8.3,7.31,765.1,12.1,1.77,0.025,0.009,5.91
2160,45427.0,13.7,8.54,11.78,163.0,3.4,5.30,0.025,0.037,0.49
2161,45427.0,14.7,7.58,11.19,306.6,63.1,1.58,0.025,0.02,2.55
2162,45427.0,13.5,8.15,11.96,174.6,50.5,4.29,0.025,0.02,1.43
2163,45427.0,20.0,8.43,5.47,824.0,62.8,8.64,0.076,0.144,3.13
2164,45427.0,19.4,7.46,10.67,705.6,7.7,5.02,0.242,0.111,5.28
2165,45427.0,18.4,8.26,9.05,418.8,19.7,2.07,0.025,0.059,2.64
2166,45427.0,19.2,8.41,9.42,806.4,8.6,4.07,0.025,0.045,2.88
2167,45427.0,17.7,8.71,10.48,320.9,50.2,4.66,0.062,0.076,2.44
2168,45427.0,15.7,8.69,11.82,330.2,88.8,5.16,0.025,0.09,1.92
2169,45427.0,18.7,7.6,12.60,539.6,0.5,2.69,0.087,0.023,0.55
2170,45427.0,20.5,9.01,9.93,255.1,3.0,1.51,0.025,0.02,1.09
2171,45427.0,18.8,8.45,9.01,455.1,11.0,3.70,0.061,0.087,1.77
2172,45427.0,19.8,8.47,10.80,521.0,14.2,3.73,0.025,0.036,2.24
2173,45427.0,19.9,8.39,8.07,655.8,4.4,1.77,0.036,0.048,1.96
2174,45427.0,18.3,7.49,10.00,132.5,4.0,1.66,0.025,0.015,1.85
2175,45427.0,20.1,9.15,5.14,219.9,9.0,3.24,0.036,0.042,0.8
2176,45427.0,21.2,8.77,10.26,647.4,21.2,8.80,0.025,0.166,2.85
2177,45427.0,16.6,8.44,8.39,407.4,78.7,2.52,0.209,0.096,3.71
2178,45427.0,18.5,9.21,11.83,281.3,3.1,1.94,0.025,0.028,1.69
2179,45427.0,19.7,8.77,5.47,640.9,10.5,3.05,0.025,0.066,3.0
2180,45427.0,16.6,8.32,9.12,373.8,3.6,1.03,0.025,0.012,2.57
2181,45427.0,17.2,7.86,8.24,378.3,81.5,1.79,0.13,0.097,3.54
2182,45427.0,14.6,8.18,12.45,254.1,3.1,1.81,0.025,0.012,2.64
2183,45427.0,19.2,8.27,8.43,525.1,21.6,3.01,0.183,0.065,3.54
2184,45427.0,17.2,7.57,12.24,404.3,4.2,1.25,0.027,0.026,3.78
2185,45427.0,18.1,8.71,8.59,246.0,7.6,1.99,0.05,0.031,2.57
2186,45427.0,15.9,7.76,9.25,256.0,10.8,0.93,0.025,0.007,2.11
2187,45427.0,16.5,7.99,8.81,221.8,9.7,2.53,0.025,0.017,2.74
2188,45427.0,17.3,7.83,7.91,201.0,17.1,1.87,0.031,0.052,3.46
2189,45427.0,9.9,8.32,12.73,240.8,8.7,1.05,0.025,0.011,
2190,45427.0,11.8,8.45,11.05,247.2,12.2,1.53,0.025,0.029,2.67
2191,45427.0,11.8,8.29,10.61,277.1,1.7,0.25,0.025,0.012,2.63
2192,45427.0,16.2,8.1,8.94,127.8,5.9,0.57,0.025,0.006,3.47
2193,45427.0,11.8,7.52,7.44,164.6,6.1,1.55,0.025,0.016,2.1
2194,45427.0,17.5,7.59,8.88,193.9,4.6,3.03,0.025,0.025,2.09
2195,45427.0,17.7,7.32,9.57,349.6,1.6,0.78,0.025,0.008,2.57
2196,45427.0,17.4,8.24,9.59,692.7,17.0,2.23,0.025,0.027,2.9
2197,45427.0,19.0,8.5,8.77,800.3,41.3,4.38,0.027,0.093,4.15
2198,45427.0,17.8,8.38,10.07,739.6,19.8,2.80,0.06,0.058,3.65
